0.000000000000000000e+00 1.000000000000000000e+00 7.194695000000016563e-03
2.500000000000000000e-01 1.000001072999996632e+00 7.193653000000001241e-03
5.000000000000000000e-01 1.000002030999997293e+00 7.192626000000023126e-03
7.500000000000000000e-01 1.000003082999994630e+00 7.191705000000012636e-03
1.000000000000000000e+00 1.000003985999999845e+00 7.190661000000001836e-03
1.250000000000000000e+00 1.000004959000003302e+00 7.189650999999987885e-03
1.500000000000000000e+00 1.000005973000000603e+00 7.188621000000003543e-03
1.750000000000000000e+00 1.000007057999999782e+00 7.187687000000000763e-03
2.000000000000000000e+00 1.000008058000001698e+00 7.186764000000005204e-03
2.250000000000000000e+00 1.000008960999996477e+00 7.185769999999991504e-03
2.500000000000000000e+00 1.000009954000003143e+00 7.184823999999988969e-03
2.750000000000000000e+00 1.000010897000003007e+00 7.183901000000004686e-03
3.000000000000000000e+00 1.000011821000000189e+00 7.182965999999990289e-03
3.250000000000000000e+00 1.000012759999997281e+00 7.181836999999984331e-03
3.500000000000000000e+00 1.000013791000002428e+00 7.180925999999992863e-03
3.750000000000000000e+00 1.000014649000002587e+00 7.179956999999965138e-03
4.000000000000000000e+00 1.000015648999997175e+00 7.179035000000002879e-03
4.250000000000000000e+00 1.000016543000003422e+00 7.178178000000018551e-03
4.500000000000000000e+00 1.000017501999999059e+00 7.177154999999969809e-03
4.750000000000000000e+00 1.000018445000002476e+00 7.176280999999996163e-03
5.000000000000000000e+00 1.000019285999992347e+00 7.175462000000028262e-03
5.250000000000000000e+00 1.000020217000000100e+00 7.174520000000026224e-03
5.500000000000000000e+00 1.000021098000000386e+00 7.173670999999999520e-03
5.750000000000000000e+00 1.000021953999994828e+00 7.172696999999985702e-03
6.000000000000000000e+00 1.000022854000000017e+00 7.171845999999996481e-03
6.250000000000000000e+00 1.000023673000007607e+00 7.171057000000028402e-03
6.500000000000000000e+00 1.000024519000001000e+00 7.170175000000038150e-03
6.750000000000000000e+00 1.000025409999998116e+00 7.169297999999977612e-03
7.000000000000000000e+00 1.000026204000006080e+00 7.168448000000025161e-03
7.250000000000000000e+00 1.000026989000008415e+00 7.167577000000008303e-03
7.500000000000000000e+00 1.000027928000003508e+00 7.166773999999994683e-03
7.750000000000000000e+00 1.000028740999997279e+00 7.165893999999997308e-03
8.000000000000000000e+00 1.000029546000004821e+00 7.165134000000016566e-03
8.250000000000000000e+00 1.000030193000005507e+00 7.164404999999983079e-03
8.500000000000000000e+00 1.000031034999996793e+00 7.163657999999995495e-03
8.750000000000000000e+00 1.000031827999995127e+00 7.162830000000007177e-03
9.000000000000000000e+00 1.000032688000003889e+00 7.161999999999988688e-03
9.250000000000000000e+00 1.000033398000002016e+00 7.161307000000019518e-03
9.500000000000000000e+00 1.000034035000003652e+00 7.160635000000022815e-03
9.750000000000000000e+00 1.000034863999998747e+00 7.159901000000025786e-03
1.000000000000000000e+01 1.000035532999999699e+00 7.159279000000009704e-03
1.025000000000000000e+01 1.000036230000003634e+00 7.158603000000015974e-03
1.050000000000000000e+01 1.000036879000004708e+00 7.157736999999993015e-03
1.075000000000000000e+01 1.000037609000006267e+00 7.157161999999983419e-03
1.100000000000000000e+01 1.000038145000001988e+00 7.156431999999999030e-03
1.125000000000000000e+01 1.000038900000003173e+00 7.155869999999991266e-03
1.150000000000000000e+01 1.000039503999998525e+00 7.155175999999997469e-03
1.175000000000000000e+01 1.000040170999999090e+00 7.154519999999993211e-03
1.200000000000000000e+01 1.000040706000002944e+00 7.153998999999968203e-03
1.225000000000000000e+01 1.000041303999995135e+00 7.153437000000013347e-03
1.250000000000000000e+01 1.000041918999999835e+00 7.152841999999989125e-03
1.275000000000000000e+01 1.000042490000000228e+00 7.152238000000012141e-03
1.300000000000000000e+01 1.000042962000002200e+00 7.151675000000005770e-03
1.325000000000000000e+01 1.000043496000002419e+00 7.151211999999979724e-03
1.350000000000000000e+01 1.000044032999999999e+00 7.150653999999966384e-03
1.375000000000000000e+01 1.000044617999998886e+00 7.150171000000030662e-03
1.400000000000000000e+01 1.000045029000001806e+00 7.149704000000011925e-03
1.425000000000000000e+01 1.000045516999995110e+00 7.149102000000002663e-03
1.450000000000000000e+01 1.000046014999998345e+00 7.148691999999995557e-03
1.475000000000000000e+01 1.000046461000000164e+00 7.148364999999993336e-03
1.500000000000000000e+01 1.000046844000000101e+00 7.147870999999982738e-03
1.525000000000000000e+01 1.000047278000000484e+00 7.147469999999989110e-03
1.550000000000000000e+01 1.000047564000003719e+00 7.147151000000006964e-03
1.575000000000000000e+01 1.000048045000001551e+00 7.146604999999993380e-03
1.600000000000000000e+01 1.000048321999998269e+00 7.146348999999966797e-03
1.625000000000000000e+01 1.000048681000000439e+00 7.145956999999977105e-03
1.650000000000000000e+01 1.000049075000004617e+00 7.145660999999986322e-03
1.675000000000000000e+01 1.000049373999995161e+00 7.145393999999987214e-03
1.700000000000000000e+01 1.000049672999997030e+00 7.145102000000021214e-03
1.725000000000000000e+01 1.000049937999998306e+00 7.144796999999957106e-03
1.750000000000000000e+01 1.000050179000004036e+00 7.144508999999968184e-03
1.775000000000000000e+01 1.000050264000001299e+00 7.144340999999972477e-03
1.800000000000000000e+01 1.000050463000007550e+00 7.144210000000003266e-03
1.825000000000000000e+01 1.000050746000001878e+00 7.143973999999995647e-03
1.850000000000000000e+01 1.000051073000006507e+00 7.143779000000004611e-03
1.875000000000000000e+01 1.000051105000002272e+00 7.143673000000015302e-03
1.900000000000000000e+01 1.000051223000000489e+00 7.143502999999990291e-03
1.925000000000000000e+01 1.000051344000008502e+00 7.143253999999982576e-03
1.950000000000000000e+01 1.000051432000000906e+00 7.143226000000003385e-03
1.975000000000000000e+01 1.000051474999997358e+00 7.143182999999991324e-03
2.000000000000000000e+01 1.000051627000002608e+00 7.143081000000005114e-03
2.025000000000000000e+01 1.000051600999997792e+00 7.143121999999967053e-03
2.050000000000000000e+01 1.000051653999995960e+00 7.143018999999968359e-03
2.075000000000000000e+01 1.000051698999999683e+00 7.143021999999972851e-03
2.100000000000000000e+01 1.000051590999997408e+00 7.143093999999982659e-03
2.125000000000000000e+01 1.000051568000001945e+00 7.143206999999989100e-03
2.150000000000000000e+01 1.000051532999995496e+00 7.143179999999969484e-03
2.175000000000000000e+01 1.000051449999998621e+00 7.143331999999964071e-03
2.200000000000000000e+01 1.000051401000005891e+00 7.143411999999990485e-03
2.225000000000000000e+01 1.000051250000006275e+00 7.143587999999966368e-03
2.250000000000000000e+01 1.000051079999997539e+00 7.143719999999980155e-03
2.275000000000000000e+01 1.000050773999999532e+00 7.143931999999972651e-03
2.300000000000000000e+01 1.000050620000002555e+00 7.144043999999965741e-03
2.325000000000000000e+01 1.000050446999996456e+00 7.144228999999982857e-03
2.350000000000000000e+01 1.000050224000004651e+00 7.144562999999984863e-03
2.375000000000000000e+01 1.000049993000001081e+00 7.144803999999961228e-03
2.400000000000000000e+01 1.000049701000000679e+00 7.145090999999961084e-03
2.425000000000000000e+01 1.000049372000003878e+00 7.145413999999993167e-03
2.450000000000000000e+01 1.000049026000000785e+00 7.145775000000028666e-03
2.475000000000000000e+01 1.000048639000004291e+00 7.146184000000023288e-03
2.500000000000000000e+01 1.000048314000000271e+00 7.146546999999977938e-03
2.525000000000000000e+01 1.000047818999995952e+00 7.146982000000002243e-03
2.550000000000000000e+01 1.000047422000001962e+00 7.147505999999993580e-03
2.575000000000000000e+01 1.000046991000003382e+00 7.147860000000021488e-03
2.600000000000000000e+01 1.000046468999995053e+00 7.148276000000000283e-03
2.625000000000000000e+01 1.000046096000000384e+00 7.148826999999967000e-03
2.650000000000000000e+01 1.000045508999999999e+00 7.149282999999979384e-03
2.675000000000000000e+01 1.000044977000000612e+00 7.149936999999978622e-03
2.700000000000000000e+01 1.000044335999997758e+00 7.150423999999985097e-03
2.725000000000000000e+01 1.000043815000005942e+00 7.151095999999950575e-03
2.750000000000000000e+01 1.000043169000000010e+00 7.151661999999970112e-03
2.775000000000000000e+01 1.000042471999995186e+00 7.152263999999982844e-03
2.800000000000000000e+01 1.000041789999999597e+00 7.152997999999958188e-03
2.825000000000000000e+01 1.000041095999996354e+00 7.153606000000008527e-03
2.850000000000000000e+01 1.000040412000002599e+00 7.154337999999951965e-03
2.875000000000000000e+01 1.000039615999997356e+00 7.155111999999956562e-03
2.900000000000000000e+01 1.000038857999997477e+00 7.155808999999975668e-03
2.925000000000000000e+01 1.000038031999995747e+00 7.156725999999964845e-03
2.950000000000000000e+01 1.000037203999999180e+00 7.157423999999972149e-03
2.975000000000000000e+01 1.000036343999999078e+00 7.158379999999967686e-03
3.000000000000000000e+01 1.000035464999997403e+00 7.159273000000038883e-03
3.025000000000000000e+01 1.000034551999998911e+00 7.160190000000017652e-03
3.050000000000000000e+01 1.000033640000002721e+00 7.161060999999966856e-03
3.075000000000000000e+01 1.000032705999995830e+00 7.162062000000023708e-03
3.100000000000000000e+01 1.000031629000002864e+00 7.163000999999996100e-03
3.125000000000000000e+01 1.000030683999997505e+00 7.163926000000000148e-03
3.150000000000000000e+01 1.000029653999996437e+00 7.164964999999996233e-03
3.175000000000000000e+01 1.000028671999995566e+00 7.166041999999967112e-03
3.200000000000000000e+01 1.000027600000000128e+00 7.167070999999983205e-03
3.225000000000000000e+01 1.000026414000000807e+00 7.168221999999992329e-03
3.250000000000000000e+01 1.000025304999997866e+00 7.169313999999981334e-03
3.275000000000000000e+01 1.000024092000001863e+00 7.170517999999966030e-03
3.300000000000000000e+01 1.000022877000001031e+00 7.171680999999988787e-03
3.325000000000000000e+01 1.000021767000002670e+00 7.172956999999967678e-03
3.350000000000000000e+01 1.000020509000004276e+00 7.174096000000016078e-03
3.375000000000000000e+01 1.000019159000001601e+00 7.175407999999984694e-03
3.400000000000000000e+01 1.000017933000003412e+00 7.176701999999998347e-03
3.425000000000000000e+01 1.000016760999996146e+00 7.178090000000001553e-03
3.450000000000000000e+01 1.000015378999999038e+00 7.179418000000025932e-03
3.475000000000000000e+01 1.000013887999996465e+00 7.180752999999985911e-03
3.500000000000000000e+01 1.000012682000002373e+00 7.182139999999997450e-03
3.525000000000000000e+01 1.000011098000006315e+00 7.183612999999968926e-03
3.550000000000000000e+01 1.000009702000001832e+00 7.185016999999973251e-03
3.575000000000000000e+01 1.000008163000006167e+00 7.186565999999972379e-03
3.600000000000000000e+01 1.000006704000002467e+00 7.187847999999984541e-03
3.625000000000000000e+01 1.000005119000000553e+00 7.189566999999975720e-03
